fold,epoch,train_loss,final_mae_phys,final_rmse_phys,final_bias_phys,mean_ept_pct,pct_videos_ept_found,ept_threshold_um,n_videos,n_frames,best_val_mae_phys_so_far,improved,epochs_without_improvement
5,1,0.1062968434644458,0.4125139117240906,0.4810179541096038,0.11187232285737991,91.08159392789375,23.52941176470588,0.2,17,32,0.4125139117240906,True,0
5,2,0.04611496126238743,0.42707669734954834,0.5635654108353697,0.32537680864334106,83.49146110056925,35.294117647058826,0.2,17,32,0.4125139117240906,False,1
5,3,0.05238467556140993,0.39965227246284485,0.5194781570266673,0.2825528681278229,79.5066413662239,35.294117647058826,0.2,17,32,0.39965227246284485,True,0
5,4,0.0497090354177129,0.4176892638206482,0.5628756222654763,0.322652667760849,81.59392789373814,29.411764705882355,0.2,17,32,0.39965227246284485,False,1
5,5,0.056653377377306635,0.38849955797195435,0.5095661109058048,0.2679072916507721,81.40417457305502,35.294117647058826,0.2,17,32,0.38849955797195435,True,0
5,6,0.0431026839921116,0.3621339797973633,0.4686779125732147,0.19416141510009766,82.5426944971537,41.17647058823529,0.2,17,32,0.3621339797973633,True,0
5,7,0.035358748520198074,0.3430978059768677,0.4100364510103343,0.05610436573624611,89.18406072106261,29.411764705882355,0.2,17,32,0.3430978059768677,True,0
5,8,0.04922504932282196,0.3365142345428467,0.43638743558400606,0.21655462682247162,81.0246679316888,35.294117647058826,0.2,17,32,0.3365142345428467,True,0
5,9,0.052323245699854866,0.33602285385131836,0.40771765793611486,0.14964571595191956,85.00948766603416,47.05882352941176,0.2,17,32,0.33602285385131836,True,0
5,10,0.049400044547771846,0.35097187757492065,0.44132037720013495,0.1437501162290573,81.40417457305503,35.294117647058826,0.2,17,32,0.33602285385131836,False,1
5,11,0.05689712977576731,0.3665808141231537,0.47429404752865933,0.2265232652425766,86.90702087286527,41.17647058823529,0.2,17,32,0.33602285385131836,False,2
5,12,0.06001473613002378,0.3450876474380493,0.44096215450211584,0.09932351112365723,95.4459203036053,41.17647058823529,0.2,17,32,0.33602285385131836,False,3
5,13,0.039008938474580646,0.33732935786247253,0.41978592557112915,0.08374706655740738,80.26565464895636,35.294117647058826,0.2,17,32,0.33602285385131836,False,4
5,14,0.02963337040020396,0.34461337327957153,0.4422695360143874,0.26265591382980347,88.80455407969639,47.05882352941176,0.2,17,32,0.33602285385131836,False,5
5,15,0.04317225777355117,0.28288158774375916,0.3582288460352466,0.16253112256526947,87.4762808349146,47.05882352941176,0.2,17,32,0.28288158774375916,True,0
5,16,0.02176498644647823,0.282911479473114,0.35727169446296236,0.1721925586462021,83.11195445920303,47.05882352941176,0.2,17,32,0.28288158774375916,False,1
5,17,0.02335354188065706,0.23545220494270325,0.3113328835232594,0.14119629561901093,90.7020872865275,64.70588235294117,0.2,17,32,0.23545220494270325,True,0
5,18,0.02711459090663255,0.1675662398338318,0.2097033850541267,0.049991972744464874,87.4762808349146,82.35294117647058,0.2,17,32,0.1675662398338318,True,0
5,19,0.03411116344057887,0.29038166999816895,0.3882205969490114,0.13639238476753235,80.45540796963947,58.82352941176471,0.2,17,32,0.1675662398338318,False,1
5,20,0.03352381284281179,0.25293663144111633,0.29944086520971963,0.02894841879606247,87.66603415559771,47.05882352941176,0.2,17,32,0.1675662398338318,False,2
5,21,0.01851184480567125,0.2711639404296875,0.34527595982610476,0.14350295066833496,78.74762808349146,52.94117647058824,0.2,17,32,0.1675662398338318,False,3
5,22,0.04800953094820506,0.31792211532592773,0.39875586263239265,0.11765629053115845,88.9943074003795,47.05882352941176,0.2,17,32,0.1675662398338318,False,4
5,23,0.017986084459403504,0.29199254512786865,0.37418065364978537,0.21417944133281708,78.74762808349145,52.94117647058824,0.2,17,32,0.1675662398338318,False,5
5,24,0.013671701068760476,0.2964670956134796,0.3905067264793247,0.11899451911449432,68.31119544592032,41.17647058823529,0.2,17,32,0.1675662398338318,False,6
5,25,0.021467122492258964,0.24028384685516357,0.3290126918254911,0.17228056490421295,78.17836812144212,64.70588235294117,0.2,17,32,0.1675662398338318,False,7
5,26,0.018926733527737466,0.19090911746025085,0.23737025042036336,0.023080363869667053,88.61480075901329,58.82352941176471,0.2,17,32,0.1675662398338318,False,8
5,27,0.011334691166310855,0.25114700198173523,0.3299373913566236,0.16126321256160736,79.12713472485768,52.94117647058824,0.2,17,32,0.1675662398338318,False,9
5,28,0.011239081027283184,0.20583531260490417,0.27565698390508814,0.03595108166337013,78.93738140417457,64.70588235294117,0.2,17,32,0.1675662398338318,False,10
